,Timestamp,0,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,50,51,52,53,54,55,56,57,58,60,61,62,63,64,65,66,67,68,70,71,72,73,74,75,76,77,78,80,81,82,83,84,85,86,87,88,Heart rate
565,2023-12-01 00-11-00,22.62925,14.2383,8.59955,15.94035,1.62505,1.66995,2.1188,2.0232,1.5254,2168.90975,1263.45735,568.8799,12.85575,1.7992,1.8578,2.3185,2.3137,1.65055,2158.9535,3565.50565,3049.48055,24.48125,1.6962,1.77145,11.05195,3.80475,1.57625,245.0746,132.42435,7.6326,3520.94505,5.2459,118.20785,2.37195,35.9527,4.6556,1812.28625,3919.0196,126.5319,3575.40595,1267.7263,3.85135,475.57555,2444.74985,20.41105,2.4955,1.65625,3.16655,24.9629,2.136,301.10365,1.8509,6.19745,588.8305,2.5291,17.12045,3.56345,10.91925,1.8841,1.8903,1188.1331,94.5834,1.5943,1.40115,1.6999,3.01375,9.8551,2.13755,1.9118,119.1213,158.0595,1.5302,1.29115,1.6684,3.22475,9.658,2.12275,1.8727,12.42585,1.9528,69.22795,102.8488798
566,2023-12-01 00-12-00,24.0038,14.66565,8.75345,15.7582,1.60185,1.64995,2.4414,2.06805,1.55795,2165.7285,1260.48225,552.77,13.273,1.81335,1.85545,2.3677,2.279,1.6535,2212.9429,3574.5154,3065.07165,25.20275,1.68325,1.76605,10.85115,3.64025,1.54615,254.09385,135.6885,7.5815,3522.67,5.3079,116.3529,2.34065,36.9699,5.40255,1844.3998,3914.76325,127.9391,3574.3748,1274.43875,4.2306,488.504,2418.699,20.0373,2.48915,1.70635,3.04655,25.15965,2.02995,303.142,1.99625,6.22825,598.05415,2.5478,17.1763,3.49585,10.5807,1.9833,1.8864,1135.8378,96.87485,1.5188,1.35945,1.4382,2.8388,10.09485,2.1006,1.87385,120.1021,157.89825,1.58985,1.3394,1.30235,3.1381,9.8975,2.07935,1.8199,12.5148,1.9821,68.1158,102.6020899
567,2023-12-01 00-13-00,25.0229,14.76405,8.89595,16.00865,1.68315,1.65675,2.4301,2.0255,1.55975,2275.8822,1278.90775,587.2991,13.4168,1.80635,1.8398,2.39115,2.2505,1.6398,2200.41075,3560.1149,3050.13685,25.2879,1.68755,1.78905,10.93665,3.83295,1.59725,256.43605,135.34405,7.59905,3522.67935,5.60025,118.50435,2.4016,36.7946,5.3861,1839.956,3921.6822,127.84995,3585.7097,1298.91775,3.86955,479.5475,2461.48125,20.21,2.5384,1.9316,3.0977,25.3437,2.1407,302.0928,1.81335,6.20245,591.94775,2.379,17.41005,3.559,11.00815,1.8071,1.85985,1175.75135,94.74045,1.4918,1.28905,1.522,3.0138,10.27505,2.1188,1.9168,119.30825,157.9752,1.55515,1.34805,1.5586,3.1001,9.9452,2.0458,1.8645,12.7965,1.93835,69.02505,102.3308601
568,2023-12-01 00-14-00,21.6218,14.24815,8.76205,15.9708,1.6137,1.66795,2.27935,2.08785,1.4961,2166.841,1264.1762,535.35705,13.1895,1.8805,1.85165,2.42945,2.216,1.6406,2183.32945,3558.41785,3049.50855,24.782,1.6781,1.79575,10.4707,3.75815,1.5945,246.0279,134.769,7.70885,3529.29835,4.7541,114.23205,2.4118,35.8476,5.01385,1844.33725,3915.12885,125.96325,3584.96865,1295.6178,4.18225,478.93025,2422.824,20.35855,2.6025,1.68175,3.03685,25.38135,2.0559,300.9186,1.7617,6.2905,589.22415,2.52275,17.2376,3.5373,10.71855,1.93985,1.85825,1157.7571,94.17945,1.55085,1.35435,1.57025,2.9291,10.31835,2.18865,1.86955,119.1031,157.8164,1.5281,1.3078,1.70045,3.13605,10.33035,2.0642,1.856,12.78555,1.99775,68.99235,102.1064203
569,2023-12-01 00-15-00,21.6752,14.21095,9.11545,16.0966,1.6483,1.65695,2.30785,2.20195,1.5313,2095.264,1264.2512,598.787,12.8973,1.89265,1.85075,2.4497,2.17545,1.66805,2182.03555,3559.543,3060.46845,24.6707,1.70515,1.7914,10.63625,3.9083,1.60395,242.44645,133.38295,7.84125,3519.48235,4.72585,114.3469,2.30075,36.03475,5.433,1850.188,3915.0445,125.7227,3585.00635,1287.9674,3.9399,480.14575,2436.66775,21.36715,2.69975,1.84465,3.1719,25.52225,2.0907,300.9615,1.86525,6.6427,589.2461,2.3974,17.08295,3.52635,10.74995,1.888,1.83175,1157.2072,93.2226,1.525,1.38205,1.54225,2.96925,10.36865,2.0821,1.8892,118.38945,157.88295,1.53435,1.3199,1.3996,2.8942,9.9264,2.11765,1.86475,12.18665,1.93055,68.4052,102
570,2023-12-01 00-16-00,22.97255,13.76085,8.7432,16.22515,1.61065,1.67355,2.30985,1.9566,1.53685,2053.94425,1243.5318,556.11075,12.95895,1.88285,1.87645,2.2819,2.28825,1.63745,2165.4035,3570.38075,3066.6186,24.68665,1.66295,1.7722,10.97845,3.7637,1.58005,243.4387,130.9508,7.62255,3511.91665,4.79355,116.77935,2.30435,36.09095,5.0659,1835.9935,3917.7539,128.65545,3575.4341,1277.0545,4.15475,476.24125,2422.024,20.6673,2.6204,1.6739,2.7548,25.2863,1.99445,301.43355,1.9192,6.42555,588.5241,2.44925,16.8501,3.2797,11.11565,1.8887,1.88475,1158.78525,94.09035,1.54375,1.25665,1.5419,3.0638,10.2339,2.06295,1.89085,118.67945,156.3256,1.4828,1.3751,1.5309,2.90125,9.89775,1.9979,1.80745,11.8907,1.98065,68.32395,102.0609792
571,2023-12-01 00-17-00,23.5932,14.43585,9.11665,16.2638,1.66105,1.6582,2.4256,2.1177,1.5571,2132.8775,1270.6264,587.79915,13.0797,1.85165,1.8472,2.33755,2.2286,1.6438,2218.1867,3563.85555,3049.5929,25.5351,1.7131,1.7844,10.884,3.7947,1.5753,250.29355,136.86985,7.8275,3515.4135,4.98135,118.8129,2.31845,36.81595,5.05805,1852.30075,3914.60375,129.45395,3584.7625,1289.37365,3.91415,482.1491,2463.9875,20.5951,2.53375,1.75465,3.0572,25.2011,2.1146,303.5038,1.87935,6.39745,589.5663,2.41655,17.56745,3.849,10.9395,1.6028,1.88605,1182.43005,93.8567,1.51325,1.3423,1.6005,3.1982,10.3644,2.1013,1.8629,119.1088,158.21275,1.60085,1.3114,1.51845,2.9825,10.11945,2.0516,1.8586,12.3362,1.82965,69.0506,102.2513384
572,2023-12-01 00-18-00,22.6976,14.0063,8.98665,15.89705,1.65435,1.65115,2.2063,2.0942,1.5764,2147.0657,1273.0639,596.8556,13.03915,1.78525,1.864,2.3282,2.18365,1.67075,2202.817,3560.9306,3055.1995,25.46675,1.74055,1.7833,10.90705,3.74925,1.6043,249.7093,133.99635,7.6604,3531.7453,4.8446,118.53795,2.28765,36.21005,4.9767,1833.0185,3919.8633,128.39375,3585.0155,1275.695,4.0072,479.81305,2442.43705,20.44245,2.54625,2.0748,3.3481,25.1954,2.064,302.35695,1.84485,6.3549,588.11785,2.4322,17.3159,3.5875,11.11865,1.6477,1.8649,1177.85455,94.05605,1.4712,1.34855,1.5191,2.99145,10.28545,2.18945,1.8931,118.25275,158.1509,1.4732,1.3888,1.46915,3.0427,10.31875,2.1368,1.8723,12.4363,2.06215,68.2656,102.5112079
573,2023-12-01 00-19-00,23.2566,14.3607,8.8124,15.98025,1.61885,1.6696,2.33215,2.0596,1.5605,2021.6745,1244.98175,550.723,13.1626,1.8871,1.8657,2.40435,2.16455,1.64955,2175.75385,3571.79645,3063.54355,24.90665,1.7235,1.7908,11.0996,3.8943,1.5728,248.94665,133.4657,7.56815,3515.34155,4.8954,119.76465,2.3356,36.1475,4.63035,1818.45595,3911.46305,127.1687,3569.3777,1262.31645,4.01615,477.90365,2430.9365,20.04985,2.3623,1.8004,3.2013,25.5754,2.03325,301.7536,1.82335,6.21065,587.89755,2.42935,16.9501,3.46645,11.06435,1.73365,1.8712,1174.93565,94.2096,1.5457,1.3359,1.4231,2.92895,10.12775,2.01105,1.8911,118.3196,157.1802,1.4863,1.34845,1.51135,2.85405,10.23895,2.05195,1.91335,12.1915,1.94765,68.56925,102.7807183
574,2023-12-01 00-20-00,23.82735,14.91535,9.51395,16.09535,1.62425,1.6574,2.4039,2.07635,1.52585,2063.30675,1265.17625,660.6951,12.9824,1.88945,1.87305,2.34925,2.22425,1.66685,2170.84725,3557.1616,3052.38695,24.7714,1.71685,1.79425,10.82815,3.7892,1.6036,247.8967,133.4502,8.00105,3508.7227,4.76465,118.0602,2.2376,36.29395,4.7767,1813.5988,3905.50045,127.4499,3568.4589,1253.5882,4.15785,477.25055,2429.53025,19.79475,2.6548,1.5087,2.9341,24.84565,2.0903,303.32335,1.8704,6.36085,588.51785,2.40325,17.11335,3.7426,10.93715,1.7072,1.8641,1172.33885,94.9387,1.46255,1.323,1.4278,3.09425,9.9992,2.10745,1.8892,118.35835,156.851,1.4246,1.3056,1.33715,3.1576,10.0498,2.17855,1.8622,12.0648,1.9849,68.54205,103
575,2023-12-01 00-21-00,21.779,14.0306,8.87845,15.88645,1.618,1.65825,2.1674,2.0462,1.5485,1968.7475,1240.59415,555.117,13.0293,1.8579,1.8683,2.37125,2.2708,1.6851,2115.0396,3558.418,3045.0179,23.998,1.6843,1.77465,10.76005,3.7091,1.62665,234.75865,126.5366,7.3505,3514.26975,4.7854,116.8641,2.2634,35.28925,4.7326,1801.98625,3909.4662,127.20165,3569.34945,1262.8041,3.71065,477.63805,2434.85525,20.0245,2.55245,1.7418,3.201,25.07415,2.1423,303.00375,1.9224,6.04305,588.9663,2.46575,17.4911,3.8669,11.16165,1.64375,1.8626,1172.7451,93.9888,1.50445,1.31645,1.68555,3.41765,10.2656,2.1255,1.8977,119.03025,157.1424,1.514,1.33755,1.57615,3.0633,9.9979,2.06605,1.8793,12.4692,1.96995,68.8294,103.1232032
576,2023-12-01 00-22-00,22.576,13.8766,9.01195,16.5505,1.65505,1.65235,2.2621,2.0223,1.5574,1938.6465,1241.43795,611.64365,12.8722,1.8629,1.84645,2.31425,2.2024,1.6887,2169.791,3572.5558,3066.3466,24.7679,1.6892,1.7887,10.92305,3.81335,1.6289,245.24665,130.35245,8.0577,3521.17935,4.88765,119.9432,2.36925,36.1343,4.83445,1814.46135,3919.96635,127.41245,3570.88695,1268.495,4.0021,478.62245,2435.68025,19.96295,2.50945,1.7883,3.1549,25.1462,1.92625,303.65235,1.82695,6.0822,588.08665,2.44025,17.02945,3.43725,10.91395,1.67425,1.86875,1175.3857,93.79415,1.5696,1.2625,1.63175,2.8138,9.71085,2.1736,1.87965,117.7118,155.18595,1.53755,1.3664,1.6426,3.0645,10.05855,2.06245,1.88905,11.7535,2.1977,66.12025,103.1605566
577,2023-12-01 00-23-00,24.91305,15.24965,8.66,15.94925,1.66485,1.6316,2.41335,1.9927,1.53545,2316.3272,1279.2954,632.9723,12.6715,1.7492,1.86795,2.50085,2.18165,1.63135,2313.86475,3583.13125,3062.6809,27.24295,1.72965,1.79415,11.80975,4.29315,1.7227,265.966,145.0139,7.6711,3520.4761,5.38645,120.0549,2.3673,37.70945,5.3931,1902.8205,3931.573,132.0838,3578.99655,1331.82505,4.2914,489.7023,2531.077,20.7819,2.62395,1.6028,3.0649,26.08,1.979,303.28115,1.7636,6.30765,589.17255,2.47205,17.6158,3.5178,10.8535,1.89295,1.9024,1182.23315,95.142,1.5472,1.35865,1.45855,3.20245,10.3882,2.1332,1.8497,119.11615,157.84315,1.4473,1.30595,1.3383,2.95785,9.9543,2.052,1.8676,12.4167,2.03125,69.0911,103.1363084
578,2023-12-01 00-24-00,25.9896,14.79455,8.828,15.9705,1.6559,1.6043,2.4037,2.3367,1.5969,2246.75025,1280.8702,586.5834,13.14345,1.7648,1.4504,2.1824,2.5117,1.58195,2242.6623,3561.418,3044.28655,25.95685,1.6887,1.56905,8.8093,2.22785,1.6051,263.2141,137.9949,7.7548,3515.96035,4.83615,116.53095,2.4677,32.06745,1.58875,1847.2063,3920.6696,129.01715,3579.56865,1289.14855,3.5223,481.899,2475.3695,20.66435,2.6397,1.85945,3.0064,25.2191,1.9938,302.20285,1.7659,6.2624,586.5398,2.48875,17.4689,3.70915,10.90315,1.8234,1.86145,1183.1424,94.8561,1.6141,1.4087,1.6206,3.21305,10.38075,2.05545,1.9067,119.0044,158.12595,1.7614,1.30365,1.5259,3.4131,10.0346,2.08245,1.79415,12.56725,1.91415,69.2471,103.0747067
579,2023-12-01 00-25-00,22.97105,14.29375,9.2573,16.22,1.6302,1.6051,2.4594,2.31885,1.6156,2206.1483,1277.5577,587.721,13.06645,1.85925,1.4992,2.37865,2.4965,1.63525,2180.02295,3559.01805,3044.1179,25.1711,1.7098,1.6493,9.32295,2.12385,1.62385,255.14545,135.16585,7.68295,3515.6448,5.16385,116.89025,2.53955,32.1346,1.67235,1833.631,3914.0882,128.43365,3571.59955,1287.28295,2.26685,480.374,2454.8,18.87325,2.59425,1.7325,2.9481,25.39135,2.10095,300.7311,2.1399,3.44865,581.85825,2.4145,17.33405,3.43365,10.53315,1.75945,1.5845,1174.72015,90.8695,1.60825,1.3793,1.54765,2.57635,10.0651,2.1149,1.60935,116.9379,153.94385,1.55005,1.3399,1.4828,2.8332,9.948,2.10675,1.8617,12.19645,1.96525,68.22005,103
580,2023-12-01 00-26-00,22.4667,14.01415,8.9709,15.7622,1.632,1.6125,2.28945,2.3396,1.6424,2162.47225,1270.78265,597.08695,12.8011,1.92385,1.611,2.37705,2.30085,1.6347,2155.55975,3559.8805,3061.90285,24.264,1.70695,1.7954,10.796,3.68325,1.6696,248.7577,132.0579,7.6701,3519.70735,4.6353,116.14105,2.3526,36.43545,4.37755,1817.7621,3918.54135,127.6212,3573.14645,1282.6705,3.8666,480.1443,2448.28125,19.66965,2.48835,1.918,3.2294,25.5077,2.0485,301.9015,1.82805,5.8772,585.23035,2.3794,16.8021,3.9712,11.03275,1.57785,1.8719,1174.18895,94.0627,1.53755,1.31215,1.71995,3.1785,10.5699,2.06955,1.91105,118.13445,156.73175,1.53485,1.33905,1.51685,3.23325,9.9363,2.1051,1.8594,12.4922,2.08835,68.5744,102.9262078
581,2023-12-01 00-27-00,21.3585,14.0296,9.15265,16.02085,1.66215,1.6602,2.2809,2.0704,1.56455,2100.839,1256.20095,611.19045,13.31405,1.7675,1.83675,2.38595,2.2492,1.6867,2108.84535,3560.8929,3061.35895,23.9957,1.7,1.7559,10.44395,3.6951,1.5836,232.85245,126.69125,7.85995,3525.173,4.06845,116.6095,2.3973,34.9041,4.33955,1784.8859,3906.4661,125.2859,3575.35905,1246.7818,3.56495,469.82065,2410.8675,19.96575,2.4677,2.01335,3.29645,25.3676,2.02125,300.9333,1.6954,5.88185,583.56005,2.3563,16.7646,3.7388,11.40315,1.4849,1.84335,1168.71075,93.05095,1.53755,1.37735,1.57315,3.30705,10.3171,2.07985,1.87,118.0797,156.73285,1.48875,1.3411,1.5523,3.143,10.34495,2.09435,1.88625,12.4058,1.7477,70.71355,102.8264352
582,2023-12-01 00-28-00,23.8105,14.00665,8.46625,16.0623,1.63325,1.66915,2.32155,2.08055,1.51925,2320.17725,1279.3952,648.55405,13.06805,1.8917,1.8672,2.2759,2.19575,1.6439,2123.4025,3552.3239,3044.59615,23.99435,1.72045,1.73555,11.0011,3.988,1.59965,237.6699,125.13585,7.6107,3522.398,5.36425,120.1505,2.3325,35.9737,5.0678,1778.9915,3904.8815,125.01155,3577.95605,1247.5882,4.02825,467.48455,2431.874,19.48725,2.5172,1.4989,2.8453,24.9555,2.0615,302.99365,1.89075,6.3891,579.97085,2.3889,16.58635,3.64735,10.63635,1.8196,1.89295,1207.46185,94.4341,1.5215,1.41065,1.38135,3.04735,9.93085,2.04105,1.93355,118.054,156.39385,1.6953,1.4028,1.54145,3.1298,9.7023,2.111,1.8973,13.14725,2.08525,70.70525,102.6635587
583,2023-12-01 00-29-00,22.3805,13.5746,8.56635,15.73005,1.56915,1.6796,2.27235,2.08165,1.53425,2316.43975,1286.4079,588.51165,12.8469,1.90045,1.84385,2.402,2.19385,1.70825,2091.22025,3546.82995,3034.9771,23.0938,1.7031,1.77145,10.8843,3.38915,1.6329,236.0478,126.20295,7.59125,3505.1038,4.8744,119.4306,2.4157,34.2307,3.20115,1770.21025,3899.63145,124.046,3558.2678,1232.2502,3.49065,466.4829,2421.65525,17.59115,2.55015,1.3699,2.73215,24.686,1.98795,302.41705,1.7116,5.4857,581.4489,2.4024,16.5337,3.5438,10.4547,2.01215,1.8747,1190.92685,94.73105,1.5075,1.3548,1.4418,3.1912,10.02265,2.0606,1.8351,117.8432,156.5345,1.49615,1.3512,1.47145,3.045,9.7777,2.06175,1.8352,12.5766,1.838,69.09195,102.4004548
584,2023-12-01 00-30-00,22.55345,14.00385,8.89135,15.74505,1.6164,1.60985,2.26895,2.2794,1.6305,2364.3595,1289.8017,589.13355,13.09685,1.85985,1.56845,2.4746,2.42555,1.63365,2097.63275,3557.51785,3038.79265,23.7628,1.70075,1.6352,9.15535,2.11715,1.6238,239.8261,126.77885,7.8382,3508.72875,5.01695,116.8781,2.5548,31.5497,1.62505,1769.91025,3904.21605,123.6671,3559.25235,1228.1811,2.0392,465.9953,2413.949,15.4322,2.3899,1.3761,2.8462,24.5386,2.00665,299.00445,2.14175,3.32315,577.07855,2.42345,16.3008,3.32155,10.38665,1.81685,1.6285,1189.4205,90.53435,1.56725,1.3149,1.38185,2.8571,10.0124,2.18365,1.6472,116.8097,153.0227,1.62315,1.32075,1.3375,3.09785,9.77915,2.10115,1.80625,12.4616,1.922,68.92085,102
585,2023-12-01 00-31-00,23.90385,14.168,8.26155,15.46805,1.61405,1.67115,2.3872,2.16635,1.51765,2412.7364,1286.0016,596.6807,13.07195,1.9195,1.86455,2.45835,2.18195,1.6602,2138.115,3528.38875,3017.27645,24.29765,1.69375,1.8007,11.3151,4.1088,1.5743,249.52795,130.17815,7.44725,3489.269,5.6451,121.2132,2.2752,36.69295,4.8564,1800.9175,3883.87165,125.257,3540.308,1250.4851,3.96065,472.91285,2445.44365,19.687,2.4395,1.33055,3.2411,24.7886,1.98715,301.92805,1.93475,6.42635,582.97255,2.4239,16.868,3.6776,10.7019,2.2337,1.8918,1194.0613,93.8986,1.49255,1.32665,1.21555,3.21845,10.0393,1.9718,1.8543,118.26305,158.1591,1.59105,1.33625,1.2508,3.44855,9.6994,1.9817,1.8422,12.55975,1.9301,70.14555,101.4519657
586,2023-12-01 00-32-00,24.069,14.0832,8.53225,15.8915,1.58815,1.6605,2.3373,2.0598,1.47935,2397.973,1279.80775,583.93655,12.4965,1.8532,1.4176,2.59195,2.65995,1.5976,2150.9472,3530.7795,3016.00135,24.27615,1.684,1.59465,8.6816,2.1567,1.607,252.6608,132.3283,7.92215,3490.1972,4.92565,116.4649,2.62235,30.68885,1.6105,1809.805,3882.82155,125.67335,3541.62675,1263.0949,4.17665,475.12865,2451.65625,19.5068,2.53295,1.4497,3.28715,24.6828,1.90635,301.8693,1.96175,6.45065,583.14135,2.4604,16.95055,3.70645,10.71825,1.87415,1.80245,1190.055,87.85505,1.611,1.3329,1.38565,3.45915,9.8578,1.98715,1.54855,115.7085,151.6699,1.66415,1.3574,1.30745,3.09615,9.76205,1.85745,1.5339,9.2335,2.5602,64.20545,100.8537028
587,2023-12-01 00-33-00,24.91055,14.21415,8.6469,15.7044,1.6643,1.5661,2.1509,2.195,1.6086,2346.522,1281.6891,587.36475,12.8278,1.8508,1.4941,2.3223,2.47075,1.61835,2143.25285,3527.2451,3015.78585,24.21205,1.65195,1.64505,9.18655,2.16375,1.612,251.5497,130.16655,7.6171,3482.15945,5.3963,115.4687,2.45775,31.772,1.60285,1800.68625,3885.72785,125.28985,3537.7423,1256.48515,2.0126,471.38625,2429.974,14.9453,2.41925,1.47575,2.90135,24.4747,1.86725,299.8326,2.4426,2.95355,579.1615,2.4161,17.06105,3.78325,10.9195,1.8711,1.65165,1185.28325,91.17545,1.6602,1.32225,1.3453,3.3833,9.84285,1.9638,1.58005,116.36955,153.05725,1.64185,1.2996,1.41455,3.28645,9.7554,2.0091,1.6145,10.27565,2.78095,64.0348,100.329457
588,2023-12-01 00-34-00,25.38345,14.3775,8.43295,15.7094,1.65125,1.67195,2.3188,2.10325,1.516,2469.5314,1290.06445,598.112,12.63555,1.8442,1.22655,2.50945,2.51225,1.59615,2182.9857,3535.77975,3033.09265,25.20035,1.73315,1.5382,8.72215,2.20515,1.5946,256.9876,133.88845,8.05575,3502.95375,5.3524,115.1918,2.5232,31.9037,1.60365,1829.456,3888.7186,126.50545,3555.2772,1277.97325,1.94905,476.81615,2454.08125,14.50505,2.44815,1.4918,3.4891,24.7845,1.8934,298.71615,2.57635,2.62385,581.1724,2.38365,17.41505,4.13415,11.14335,1.7032,1.572,1185.0269,90.80675,1.5814,1.28905,1.24575,3.1369,9.7457,1.87925,1.8517,118.6935,156.73405,1.51325,1.3501,1.46955,3.37935,9.94015,2.03205,1.82425,12.7028,1.8762,69.1443,100.0034741
589,2023-12-01 00-35-00,24.64605,14.1962,8.93425,15.9372,1.69305,1.4985,2.33905,2.2286,1.5981,2358.10325,1273.03255,535.46625,12.8262,1.87975,1.45475,2.4515,2.53015,1.5961,2185.817,3533.5266,3029.4174,24.5742,1.70745,1.5669,8.47755,2.2426,1.6,258.5594,135.8113,7.92295,3491.6001,5.2396,113.36985,2.6243,32.2102,1.57505,1834.606,3871.9275,132.3267,3525.63255,1290.32055,2.03955,476.3568,2430.299,15.7438,2.51065,1.68165,3.09195,24.5844,1.96805,300.33405,2.23875,3.06645,598.12755,2.54775,17.3626,3.5998,10.42375,2.04995,1.61155,1116.7466,93.83955,1.63875,1.2922,1.31265,2.96775,9.47955,1.97425,1.62035,119.70875,152.0859,1.5815,1.28275,1.2438,3.18985,9.5288,1.94415,1.63015,11.2542,2.87935,63.80545,100
590,2023-12-01 00-36-00,26.56605,15.0072,8.8968,15.49155,1.66185,1.577,2.30515,2.20405,1.616,2419.21775,1285.2953,584.9178,12.55505,1.88415,1.4516,2.3332,2.53805,1.6062,2244.9251,3539.6298,3021.19525,25.93795,1.6949,1.59605,9.37175,2.2629,1.6055,266.75195,137.9464,7.6971,3499.1787,5.406,118.336,2.5497,32.3814,1.61015,1837.481,3887.03105,128.8446,3545.53315,1285.97985,1.92735,477.73805,2465.19375,15.16835,2.50015,1.5102,3.2181,24.57035,1.9234,299.60915,2.39185,2.58095,584.55545,2.43245,17.108,3.83795,10.40495,1.78985,1.59265,1186.4049,91.24385,1.57935,1.32105,1.302,3.3631,9.7457,1.99865,1.5775,117.02075,152.97145,1.67945,1.32155,1.25825,3.16455,8.9983,1.91525,1.5751,10.803,2.6774,64.78215,100.3859295
591,2023-12-01 00-37-00,25.2992,14.47395,8.6839,15.60365,1.65545,1.59265,2.2082,2.1539,1.6109,2433.90525,1282.88905,534.4663,13.20155,1.88915,1.86285,2.3652,2.1789,1.6668,2212.83035,3535.5516,3019.6578,25.22805,1.6656,1.78415,11.33275,4.1482,1.5879,263.4191,136.8917,7.66125,3496.68155,5.37715,122.6291,2.2853,37.0653,4.98775,1822.106,3886.87175,129.3149,3546.96135,1281.09545,4.12045,478.83655,2451.3375,19.8447,2.5251,1.3699,3.21965,25.15275,1.9871,301.7521,1.96075,6.3384,586.6397,2.39255,17.13855,3.61655,10.5218,1.94965,1.83755,1185.58005,96.16865,1.51915,1.2965,1.298,3.37485,9.96315,2.0556,1.82575,119.474,156.90485,1.6047,1.33945,1.2039,3.35565,10.04605,1.8414,1.8411,12.7281,1.8286,69.0662,100.9987538
592,2023-12-01 00-38-00,24.31955,14.154,8.9069,15.75595,1.59895,1.59775,2.4162,2.1305,0.41965,2403.9668,1271.92635,571.18,12.99915,1.79935,1.84455,2.2848,2.2688,0.41135,2194.417,3541.6174,3021.0547,25.14855,1.6894,1.8302,11.3113,4.0396,0.80655,257.75,135.35095,7.6593,3485.64995,4.9257,119.8528,2.30045,36.4528,4.6486,1842.406,3884.1904,128.83445,3544.64875,1286.87985,4.39395,481.17245,2468.6375,19.77755,2.5466,1.65035,3.4266,24.92515,1.8679,301.30375,1.9715,6.2463,586.121,2.48555,17.10945,4.10795,10.77845,1.936,1.7907,1183.28935,94.7654,1.5617,1.2895,1.3305,3.3414,9.8288,1.9267,1.8195,118.94345,156.5278,1.5418,1.31605,1.29195,3.5571,9.7323,1.9052,1.795,12.31565,2.0563,68.65255,101.6186135
593,2023-12-01 00-39-00,25.1798,14.17225,8.55525,15.6157,1.65865,1.5813,2.32775,2.26055,1.60635,2288.5325,1263.91985,571.0954,12.80235,1.852,1.50355,2.3427,2.49925,1.61445,2237.7932,3546.01435,3027.6549,25.7183,1.68915,1.61335,9.58855,2.13375,1.61645,267.84725,138.2714,7.8585,3506.31005,5.5338,116.701,2.57905,33.0037,1.6083,1864.13825,3892.4124,129.7955,3560.43365,1304.4116,1.9797,481.4506,2475.7946,15.9025,2.4692,1.4621,3.4056,25.127,1.80705,299.72325,2.27765,3.01615,583.7241,2.4536,17.5569,3.99885,11.2788,1.5907,1.62535,1181.0297,91.274,1.6137,1.32145,1.38325,3.7165,10.187,1.94695,1.62555,116.57515,152.6677,1.615,1.3754,1.3501,3.563,10.1417,1.87785,1.6298,11.2051,2.74175,64.75165,102.0256487
594,2023-12-01 00-40-00,25.44805,14.2747,8.7373,15.60515,1.6348,1.58205,2.2696,2.05705,1.61405,2393.6105,1262.56355,567.86725,12.76165,1.82465,1.4742,2.3181,2.5145,1.6194,2294.9075,3546.8675,3022.22655,26.51835,1.68595,1.6074,9.38375,2.19195,1.5988,280.70865,144.01685,7.74745,3496.88155,6.09745,116.01175,2.57745,33.29585,1.63365,1899.3955,3900.49395,131.6423,3560.7242,1333.8313,1.936,485.6008,2517.29575,16.4096,2.56805,1.50395,3.29775,25.7887,1.92705,298.0027,2.5543,2.8322,586.8475,2.43835,17.80285,4.03605,10.74265,1.854,1.57105,1183.52375,91.6837,1.58625,1.32455,1.35865,3.57155,9.99405,1.8376,1.57385,116.23985,153.6472,1.6574,1.2868,1.36655,3.3071,9.82745,1.88565,1.56095,10.3937,2.70795,64.5742,102
595,2023-12-01 00-41-00,27.0333,15.04625,9.13865,15.46655,1.64135,1.57345,2.3024,2.19015,1.59745,2426.50525,1285.6266,586.3647,12.9454,1.7774,1.47145,2.33255,2.53375,1.6121,2256.97525,3529.0358,3009.26085,26.07305,1.69485,1.6051,8.80535,2.11915,1.5882,273.52405,141.10125,8.0181,3482.00635,5.8808,116.563,2.556,33.3499,1.57935,1874.70075,3880.15885,129.66255,3541.6925,1322.30905,1.97625,483.30855,2488.33225,15.36495,2.59145,1.63105,2.899,24.28075,1.89605,299.7099,2.26415,2.5918,585.3366,2.41345,17.48035,3.33985,10.1377,1.9542,1.6019,1178.0889,90.686,1.5723,1.2934,1.2993,3.06845,9.20415,2.02315,1.60345,116.9735,152.68245,1.5926,1.309,1.4266,3.47355,9.92695,1.9589,1.6058,10.5203,2.7704,64.4292,101.3963164
